exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"tmean_lag135, tmean_lag180","ARIMAX(2,1,0)",2,1,0,-8508.621014685614,-8487.304023372655,1.473489566765198,1.3015300450009306
"tmean_lag120, tmean_lag135, tmean_lag150, tmean_lag90, tmean_lag0","ARIMAX(3,1,1)",3,1,1,-8139.582133761342,-8096.948151135426,1.4740399714613186,1.3039248329517026
"tmean_lag150, tmean_lag0","ARIMAX(2,1,0)",2,1,0,-8588.746473100162,-8567.429481787203,1.474157119523227,1.3023937233000717
"tmean_lag120, tmean_lag135, tmean_lag90, tmean_lag180","ARIMAX(3,1,1)",3,1,1,-8294.910997519179,-8256.540413155853,1.4780433785298206,1.3061702950046346
"tmean_lag120, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag90","ARIMAX(2,1,3)",2,1,3,-7501.710965739574,-7454.8135848510665,1.4835220497098045,1.3110866167977595
"tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag90","ARIMAX(2,1,3)",2,1,3,-7529.178871328579,-7482.281490440071,1.4840376987486468,1.31175345032323
"tmean_lag135, tmean_lag105, tmean_lag165, tmean_lag90","ARIMAX(2,1,3)",2,1,3,-7526.150040773778,-7483.516058147861,1.4854523114550853,1.313030839699332
"tmean_lag120, tmean_lag105, tmean_lag165, tmean_lag90","ARIMAX(2,1,3)",2,1,3,-7506.179666325779,-7463.545683699863,1.4894271675230493,1.3163036468165754
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag90","ARIMAX(2,1,3)",2,1,3,-7497.5292680879,-7446.3684889368005,1.494487813102927,1.3205006269028565
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag165, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7525.700033801291,-7474.539254650192,1.494879823186326,1.3174789266206595
"tmean_lag135, tmean_lag105, tmean_lag165, tmean_lag0","ARIMAX(1,1,1)",1,1,1,-6444.836324529619,-6410.729138428886,1.498729423180215,1.2789298548593533
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag165, tmean_lag90","ARIMAX(2,1,3)",2,1,3,-7499.397403207657,-7452.500022319149,1.4987808924775667,1.3242911493922749
"tmean_lag135, tmean_lag150, tmean_lag180","ARIMAX(2,1,0)",2,1,0,-8558.505678295067,-8532.925288719518,1.5135048812240228,1.3362250126440547
"tmean_lag150, tmean_lag180","ARIMAX(2,1,0)",2,1,0,-8502.094810855278,-8480.77781954232,1.5152700065108333,1.3377920781221806
"tmean_lag120, tmean_lag135, tmean_lag150, tmean_lag0, tmean_lag180","ARIMAX(3,1,1)",3,1,1,-8170.876502952949,-8128.242520327032,1.5205294185372862,1.3441906778808803
"tmean_lag120, tmean_lag135","ARIMAX(2,1,0)",2,1,0,-8603.203324648784,-8581.886333335826,1.5275503815449942,1.3480463130992941
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag0, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6265.2971016429165,-6226.926517279592,1.5279421635110193,1.2973247954702238
tmean_lag120,"ARIMAX(2,1,0)",2,1,0,-8718.22544406928,-8701.171851018913,1.5287252954666248,1.349112883026559
"tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7587.543148999316,-7544.9091663734,1.5430324989245643,1.3622374020942118
"tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7585.699958932,-7538.802578043493,1.5435918072899708,1.3626928696842056
"tmean_lag105, tmean_lag165, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7596.2253472700295,-7557.854762906705,1.5441156629684134,1.3631564194805712
"tmean_lag135, tmean_lag105, tmean_lag165, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7582.460772408206,-7539.82678978229,1.5453947302676132,1.3643646289795166
"tmean_lag120, tmean_lag105, tmean_lag150, tmean_lag90, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6339.5334836156335,-6301.162899252309,1.5512473236186266,1.317356012856856
"tmean_lag120, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7556.859266350075,-7509.961885461567,1.5521162464880747,1.3695893094841818
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7547.620571348278,-7496.459792197178,1.552637033376384,1.3700671647720077
"tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag0","ARIMAX(2,1,3)",2,1,3,-7437.24084101925,-7390.343460130743,1.5529957985370417,1.371569872740668
"tmean_lag120, tmean_lag105, tmean_lag165, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7558.023608782947,-7515.389626157031,1.557740232414798,1.3745185584366797
"tmean_lag150, tmean_lag90, tmean_lag0, tmean_lag180","ARIMAX(3,1,1)",3,1,1,-8166.874919433134,-8124.240936807218,1.5623200212781962,1.379820883192255
"tmean_lag120, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag0","ARIMAX(2,1,3)",2,1,3,-7418.575163655567,-7367.414384504467,1.5628695585255161,1.3797707803206953
"tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag0","ARIMAX(2,1,3)",2,1,3,-7433.589927701874,-7382.429148550775,1.56605642315273,1.3826759989026822
"tmean_lag135, tmean_lag105, tmean_lag165, tmean_lag90, tmean_lag0","ARIMAX(2,1,3)",2,1,3,-7434.64511523072,-7387.747734342212,1.5685691735312584,1.3849291923880998
"tmean_lag120, tmean_lag105, tmean_lag165, tmean_lag90, tmean_lag0","ARIMAX(2,1,3)",2,1,3,-7419.986551675678,-7373.089170787171,1.5693691596204082,1.3855759975804818
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag0","ARIMAX(2,1,3)",2,1,3,-7414.928754016637,-7359.504576602946,1.5731166781104982,1.3885023923566218
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag165, tmean_lag90, tmean_lag0","ARIMAX(2,1,3)",2,1,3,-7416.6386142834435,-7365.477835132344,1.577472307678343,1.3923593447191531
"tmean_lag90, tmean_lag0, tmean_lag180","ARIMAX(3,1,1)",3,1,1,-8242.842762006992,-8208.73557590626,1.5792836993291137,1.3953961397974892
"tmean_lag120, tmean_lag90, tmean_lag0, tmean_lag180","ARIMAX(3,1,0)",3,1,0,-8130.875158601877,-8096.767972501144,1.5803203323339583,1.396863831346078
"tmean_lag135, tmean_lag90, tmean_lag0, tmean_lag180","ARIMAX(3,1,1)",3,1,1,-8182.31303662463,-8143.942452261305,1.582735882686056,1.3983822953311353
"tmean_lag120, tmean_lag135, tmean_lag0","ARIMAX(2,1,0)",2,1,0,-8335.064100039195,-8305.220312201054,1.5875156949880473,1.390475778625736
"tmean_lag135, tmean_lag150, tmean_lag165","ARIMAX(3,1,0)",3,1,0,-8162.85248287719,-8133.008695039049,1.6053793211287672,1.4159167989592654
"tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7471.7249028529395,-7424.827521964432,1.6221155659075717,1.4305503271461426
"tmean_lag105, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7476.957752520585,-7434.323769894669,1.6256445283469136,1.4336599799702967
"tmean_lag120, tmean_lag135, tmean_lag150, tmean_lag165, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6410.3163242745195,-6371.945739911195,1.6319813384083508,1.3924888392972032
"tmean_lag120, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7453.10303313293,-7401.942253981831,1.634165684715929,1.4404486081496295
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7449.818551115866,-7394.3943737021755,1.6344095969356143,1.4406840276576072
"tmean_lag120, tmean_lag105, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7457.986530171761,-7411.089149283253,1.639937403166227,1.4454875326695402
"tmean_lag120, tmean_lag135, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag0, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6172.075371036003,-6125.177990147496,1.6588421290599598,1.401542820252425
"tmean_lag120, tmean_lag135, tmean_lag150, tmean_lag90, tmean_lag0, tmean_lag180","ARIMAX(3,1,1)",3,1,1,-8054.1803699282955,-8007.282989039788,1.662324464336134,1.4673706628883412
tmean_lag90,"ARIMAX(2,1,0)",2,1,0,-8615.97171223543,-8598.918119185064,1.6648420567451205,1.466342400728992
"tmean_lag165, tmean_lag90","ARIMAX(3,1,0)",3,1,0,-8172.839096411935,-8147.2587068363855,1.6934901459749225,1.4904893261550487
"tmean_lag135, tmean_lag165, tmean_lag90","ARIMAX(3,1,0)",3,1,0,-8082.069807449181,-8052.22601961104,1.6958080398555033,1.4924245019768994
"tmean_lag120, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7410.158451441829,-7358.9976722907295,1.7013326477449198,1.4988125092656641
"tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7441.871393701342,-7394.974012812834,1.7024829152089513,1.5000610249576358
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7406.555630434529,-7351.131453020838,1.7025670454616524,1.4998688763472896
"tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7436.976294432086,-7385.815515280987,1.7041248921770893,1.5014338839319539
"tmean_lag105, tmean_lag165, tmean_lag90, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7444.2006828598305,-7401.566700233914,1.7085314194062924,1.505431655158098
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag165, tmean_lag90, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7409.3671444597685,-7358.206365308669,1.7114549081015118,1.5077008311237954
"tmean_lag120, tmean_lag105, tmean_lag165, tmean_lag90, tmean_lag180","ARIMAX(2,1,3)",2,1,3,-7411.857530746762,-7364.960149858254,1.711779929062084,1.5080432159904775
"tmean_lag135, tmean_lag90","ARIMAX(2,1,0)",2,1,0,-8636.487581658006,-8615.170590345047,1.7167624149925296,1.5104401141909252
"tmean_lag165, tmean_lag180","ARIMAX(3,1,0)",3,1,0,-8090.372278297776,-8060.528490459635,1.7488854131493152,1.5339914506599683
"tmean_lag120, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6459.356216268136,-6425.249030167403,1.7504762816620956,1.495088360145886
"tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6470.4149853344215,-6436.3077992336885,1.7635496428049202,1.5052704173821074
"tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6499.007654064213,-6469.163866226072,1.7688017414791226,1.5109275505848065
"tmean_lag120, tmean_lag135, tmean_lag165","ARIMAX(3,1,0)",3,1,0,-8060.815222252161,-8030.97143441402,1.781139563633322,1.5651015213759547
"tmean_lag120, tmean_lag135, tmean_lag150, tmean_lag165","ARIMAX(3,1,0)",3,1,0,-8042.843238184256,-8008.736052083523,1.8026374892814574,1.5833406574169968
"tmean_lag120, tmean_lag105, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6518.489239080559,-6492.908849505009,1.8284482625546805,1.5626292859748654
"tmean_lag120, tmean_lag165, tmean_lag90","ARIMAX(3,1,0)",3,1,0,-8003.265684845907,-7973.421897007766,1.836701228305733,1.6112335555768338
"tmean_lag120, tmean_lag105, tmean_lag150","ARIMAX(1,1,1)",1,1,1,-6528.07628191026,-6502.49589233471,1.859185036129925,1.5892010649406603
"tmean_lag120, tmean_lag135, tmean_lag180","ARIMAX(2,1,0)",2,1,0,-8330.050353138115,-8300.206565299974,1.8743169508655748,1.6419982358536267
"tmean_lag150, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6489.932052391869,-6455.824866291136,1.8802197831969174,1.6105846704534863
"tmean_lag165, tmean_lag0","ARIMAX(3,1,1)",3,1,1,-8174.896102390821,-8145.05231455268,1.8831154433363404,1.6524927375922656
"tmean_lag120, tmean_lag165","ARIMAX(3,1,1)",3,1,1,-8112.351538405994,-8082.507750567853,1.8877081576442187,1.6543397813903395
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag165","ARIMAX(1,1,1)",1,1,1,-6409.752857137886,-6371.382272774562,1.9164634634017976,1.635207948883962
"tmean_lag135, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6520.746233153917,-6486.639047053184,1.9180076938593416,1.6395557367724687
"tmean_lag0, tmean_lag180","ARIMAX(2,1,0)",2,1,0,-8495.767415508664,-8470.187025933115,1.9327959139137618,1.692651067872139
"tmean_lag120, tmean_lag0","ARIMAX(2,1,0)",2,1,0,-8465.03123395352,-8443.71424264056,1.9408591046212154,1.7000548544137717
"tmean_lag135, tmean_lag165, tmean_lag180","ARIMAX(3,1,0)",3,1,0,-8044.608428511431,-8014.76464067329,1.9483105716422726,1.7070062962487842
"tmean_lag135, tmean_lag150, tmean_lag165, tmean_lag180","ARIMAX(3,1,0)",3,1,0,-8008.9855714505775,-7974.878385349844,1.9677615466549319,1.7233056453504185
"tmean_lag120, tmean_lag150, tmean_lag0","ARIMAX(2,1,0)",2,1,0,-8417.191286289575,-8391.610896714026,1.9711859177957232,1.7253772182359084
"tmean_lag135, tmean_lag105, tmean_lag165, tmean_lag90, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6517.751133360102,-6479.380548996778,1.9721609242421079,1.6889918819137502
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6462.7827796423835,-6420.148797016467,1.9912485722042423,1.701341009551883
"tmean_lag120, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6452.771081234834,-6418.663895134101,2.021355807762514,1.7191762817242562
"tmean_lag150, tmean_lag0, tmean_lag180","ARIMAX(2,1,0)",2,1,0,-8292.136217956275,-8266.555828380726,2.025419064996327,1.7721123894404924
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag90, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6447.192615218835,-6408.822030855511,2.0340943063638512,1.736560610356629
"tmean_lag135, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag0, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6494.246919530462,-6455.876335167138,2.0513889347744496,1.7552793700028262
"tmean_lag120, tmean_lag165, tmean_lag90, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6522.725669184534,-6488.618483083801,2.0676628916056567,1.764930391947345
"tmean_lag135, tmean_lag105, tmean_lag165","ARIMAX(1,1,1)",1,1,1,-6609.37535514829,-6583.79496557274,2.0899098133121923,1.7876355022286334
"tmean_lag135, tmean_lag105, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6519.899720767808,-6481.529136404483,2.0920497445255206,1.7894525894105102
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag150","ARIMAX(3,1,0)",3,1,0,-7881.873712770497,-7847.766526669764,2.104998047093865,1.8337068917787798
"tmean_lag120, tmean_lag150, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6551.410792745715,-6517.303606644982,2.112416350881217,1.8072085567769152
"tmean_lag120, tmean_lag135, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag180","ARIMAX(3,1,0)",3,1,0,-7846.4355741475265,-7803.80159152161,2.1232192663989413,1.8514942660242808
"tmean_lag150, tmean_lag90, tmean_lag0","ARIMAX(2,1,0)",2,1,0,-8275.375187857193,-8249.794798281644,2.126299681515305,1.855064264050427
"tmean_lag105, tmean_lag150, tmean_lag0","ARIMAX(1,1,1)",1,1,1,-6609.8129392353285,-6584.232549659779,2.1778557610407163,1.8627079828123971
"tmean_lag120, tmean_lag135, tmean_lag150, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(3,1,0)",3,1,0,-7851.399586208583,-7808.765603582667,2.2218147125964567,1.9368681950518107
"tmean_lag120, tmean_lag0, tmean_lag180","ARIMAX(2,1,0)",2,1,0,-8376.761880492691,-8351.181490917143,2.242038689031193,1.9499246535643522
"tmean_lag105, tmean_lag165, tmean_lag90, tmean_lag0","ARIMAX(1,1,1)",1,1,1,-6577.9290971254,-6543.821911024667,2.265255387394742,1.9352157055457897
"tmean_lag120, tmean_lag105, tmean_lag150, tmean_lag90, tmean_lag0","ARIMAX(3,1,0)",3,1,0,-7688.429909296494,-7650.05932493317,2.3717238983432933,2.0540015095555186
"tmean_lag120, tmean_lag105, tmean_lag90, tmean_lag0","ARIMAX(3,1,0)",3,1,0,-7707.445538406964,-7673.338352306231,2.3818547526165497,2.0622844891347833
"tmean_lag105, tmean_lag150, tmean_lag90, tmean_lag0","ARIMAX(1,1,1)",1,1,1,-6587.073863689576,-6552.966677588843,2.3993939618685527,2.0488445824129715
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag180","ARIMAX(1,1,1)",1,1,1,-6530.013865897523,-6495.90667979679,2.4150287611534815,2.062732141614043
"tmean_lag135, tmean_lag105, tmean_lag0","ARIMAX(3,1,1)",3,1,1,-7770.893017002029,-7736.785830901296,2.420039676809411,2.094433862035991
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag90, tmean_lag0, tmean_lag180","ARIMAX(3,1,0)",3,1,0,-7640.4150322188425,-7597.781049592926,2.4764409107743797,2.141158760623629
"tmean_lag120, tmean_lag135, tmean_lag105, tmean_lag165","ARIMAX(3,1,0)",3,1,0,-7577.653818452635,-7543.546632351902,2.5252908687711537,2.1770890100255906
"tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag90","ARIMAX(3,1,0)",3,1,0,-7525.60863153651,-7491.501445435777,2.550957884502553,2.196809630906422
"tmean_lag135, tmean_lag150, tmean_lag165, tmean_lag90, tmean_lag0","ARIMAX(1,1,1)",1,1,1,-6547.020172446189,-6508.649588082864,2.6071309817846915,2.222998527084395
"tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag0","ARIMAX(3,1,0)",3,1,0,-7525.542756720761,-7487.1721723574365,2.6507463804002995,2.280964814094634
"tmean_lag105, tmean_lag150","ARIMAX(1,1,1)",1,1,1,-6708.66581335139,-6683.08542377584,2.698514313916745,2.298764342218793
"tmean_lag135, tmean_lag105, tmean_lag150, tmean_lag165, tmean_lag0, tmean_lag180","ARIMAX(3,1,0)",3,1,0,-7448.675944893008,-7406.041962267092,2.792098102747432,2.3952842002373225
