exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"ppt_lag3, ppt_lag2, tmean_lag2","ARIMAX(0,0,0)",0,0,0,9.878927335395613,13.741870946594519,0.4668873078793925,0.39797758779186054
"ppt_lag3, ppt_lag2, tmean_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,11.875056208164416,16.510588541603102,0.46780414147524285,0.39917688734674783
"tmean_lag4, tmean_lag3, ppt_lag4","ARIMAX(1,0,0)",1,0,0,17.48494749354468,22.12047982698337,0.4697015785487545,0.46705126975448685
"ppt_lag3, tmean_lag4, tmean_lag3, tmean_lag5","ARIMAX(0,0,0)",0,0,0,15.725071190450432,20.360603523889118,0.4703044604107796,0.456521461693284
"tmean_lag4, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,18.351783865644705,22.987316199083395,0.470786850365427,0.4591912006104151
"tmean_lag4, tmean_lag3, tmean_lag5, ppt_lag5","ARIMAX(0,0,0)",0,0,0,18.43887582412357,23.074408157562257,0.47149733557253626,0.4680963631941508
"tmean_lag4, tmean_lag3, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,18.31587484839816,22.951407181836846,0.4723077915191314,0.46815400086288816
"ppt_lag3, ppt_lag2, tmean_lag3, tmean_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,13.563168182284159,18.971289237962626,0.47550195756602515,0.3969602839193471
"ppt_lag2, tmean_lag5","ARIMAX(0,0,0)",0,0,0,14.454743311146423,17.54509820010555,0.4763659204456139,0.4181143191049874
"ppt_lag2, tmean_lag5, ppt_lag4","ARIMAX(0,0,0)",0,0,0,16.454266111211584,20.31720972241049,0.4771078496681005,0.41843583432141696
"ppt_lag3, ppt_lag2, tmean_lag3, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,15.61183871090812,21.79254848882637,0.4775248795035693,0.4128450229684226
"tmean_lag3, tmean_lag5, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,19.63665554830792,24.27218788174661,0.4782366422947861,0.44718188329711506
"ppt_lag3, tmean_lag4, ppt_lag2, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(1,0,1)",1,0,1,20.4550731499769,28.180960372374713,0.4804333655842349,0.41990911907516804
"tmean_lag3, tmean_lag5, ppt_lag5","ARIMAX(0,0,1)",0,0,1,14.14686798039617,18.782400313834856,0.4823219189591812,0.4335705633067297
"ppt_lag2, tmean_lag3, tmean_lag5","ARIMAX(0,0,1)",0,0,1,13.339012012773452,17.974544346212138,0.48374052898238307,0.42139217135148055
"tmean_lag4, ppt_lag2, tmean_lag5","ARIMAX(0,0,0)",0,0,0,16.414023278554254,20.276966889753158,0.4844991705745986,0.42120226488462187
tmean_lag5,"ARIMAX(2,0,0)",2,0,0,12.517470570834627,16.380414182033533,0.48648534106677477,0.4275025373770407
"ppt_lag2, tmean_lag5, tmean_lag2, ppt_lag4","ARIMAX(0,0,0)",0,0,0,18.248787141507982,22.88431947494667,0.4880192782459233,0.4362738113965543
ppt_lag4,"ARIMAX(3,0,0)",3,0,0,13.896791426944565,18.532323760383253,0.4881534264572429,0.39393760532065025
"tmean_lag5, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,17.58069415102464,21.443637762223545,0.4886511941804083,0.4629887788919591
"ppt_lag2, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,17.435065177599217,21.29800878879812,0.48873785992582913,0.4346986057015547
